Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
218.0, 95163.91547488159, 89466.23229577926, 96243.21415939501, 99937.82340739053, 80291.28823176483, 86408.46895080435, 85414.3080609212, 83114.84999833704, 112523.84484098492, 98434.0874474153, 55408.78986225008, 95145.43058221706, 105489.12501205505, 101652.44807630159, 89217.27856603605, -187065.68325348894, 0.0, 0.0, 0.0, 196.0, 17.5, 32.0, 0.0, 121.0, 87.0, 119.0, 0.0, 0.0, 0.0, 1.6558068802380521E9, 0.0, 2022-06-21 19:21:20.238
220.0, 95098.15664269408, 89686.01699900831, 96658.17429520778, 100266.8187340282, 80278.3465717252, 86442.71182330989, 85936.3330526749, 83477.59645910222, 111632.03258896264, 94201.96344875854, 48970.28046492106, 86970.0788819884, 105491.33783475612, 101484.54177195333, 88087.77786347603, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 87.0, 127.0, 0.0, 0.0, 0.0, 1.655806880246061E9, 0.0, 2022-06-21 19:21:20.246
222.0, 95124.62110812917, 89475.06123483912, 97016.96449720438, 100332.26464179333, 80298.84312139072, 86412.40285782849, 85673.49888962494, 83243.46193593288, 112545.8613092734, 98442.31288937485, 55148.10146666783, 95213.96103071702, 105504.5030122403, 101645.92136692064, 89295.576726863, -187030.12162806056, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 87.0, 135.0, 0.0, 0.0, 0.0, 1.655806880253083E9, 0.0, 2022-06-21 19:21:20.253
224.0, 95103.96809625246, 89657.45146959442, 95864.84382925557, 99867.59422631195, 80262.61094362866, 86436.76625928478, 85646.92266546759, 83317.49091356885, 111646.38240890294, 94301.98750519604, 49396.21530726139, 87073.47805183865, 105486.17458178695, 101476.20457127149, 88037.35232798486, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 87.0, 143.0, 0.0, 0.0, 0.0, 1.6558068802611437E9, 0.0, 2022-06-21 19:21:20.261
226.0, 95104.05750323029, 89479.93391513037, 97761.43404977728, 100693.60294265783, 80282.66045840508, 86409.18420662692, 85909.82388375091, 83361.21092572343, 112520.55913455, 98284.93425666503, 54655.44666712841, 94990.10830999713, 105489.14736379951, 101649.05061114438, 89316.90029107337, -187070.93591343594, 0.0, 0.0, 0.0, 196.0, 0.0, 96.0, 0.0, 121.0, 87.0, 151.0, 0.0, 0.0, 0.0, 1.6558068802702284E9, 0.0, 2022-06-21 19:21:20.270
228.0, 95144.3576984832, 89645.1133066551, 95121.08953250523, 99490.60970432874, 80273.45153968949, 86438.152067441, 85408.11662770709, 83185.07917941561, 111656.97713577475, 94520.27464154657, 50002.528727356046, 87450.17200114393, 105481.07838405114, 101480.38434748464, 88032.74786862706, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 17.0, 136.0, 0.0, 121.0, 87.0, 159.0, 0.0, 0.0, 0.0, 1.6558068802782886E9, 0.0, 2022-06-21 19:21:20.278
230.0, 95105.64447708661, 89517.68601151538, 98425.63848801119, 101044.83825502852, 80303.53698772633, 86435.51456159528, 86168.23240139871, 83513.62747116417, 112473.01697409357, 98011.50536674325, 53994.30441788488, 94520.07347584647, 105505.57589597415, 101653.92329143564, 89319.24722424117, -187125.1165419956, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 87.0, 167.0, 0.0, 0.0, 0.0, 1.6558068802851985E9, 0.0, 2022-06-21 19:21:20.285
232.0, 95140.44614320352, 89627.03074539074, 94478.7003968597, 99156.47347646636, 80267.50597566438, 86433.88288425004, 85164.7955375666, 83065.854974491, 111726.69222673085, 94885.70331164639, 50723.88657616217, 88100.9430409602, 105479.67022415045, 101486.3075597653, 88079.46301453865, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 87.0, 175.0, 0.0, 0.0, 0.0, 1.6558068802932112E9, 0.0, 2022-06-21 19:21:20.293
234.0, 95079.76115700736, 89524.0786104296, 98968.51765734168, 101326.78315958777, 80295.7585806559, 86438.95673024139, 86377.80235741167, 83633.43282144461, 112405.91703723873, 97620.6404114533, 53188.14405061532, 93817.42403714944, 105497.50691622579, 101656.82901821483, 89257.84698222244, -187201.64891501056, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 87.0, 183.0, 0.0, 0.0, 0.0, 1.655806880302192E9, 0.0, 2022-06-21 19:21:20.302
236.0, 95190.42464380559, 89597.5934979431, 93994.42750149102, 98910.4478252468, 80277.74307462492, 86440.72251805336, 84983.27702084507, 82966.41206340934, 111808.23139050382, 95342.93059622415, 51574.7727840868, 88942.10624004678, 105479.78198287274, 101509.41926353208, 88166.59011442545, -187432.989470123, 0.0, 0.0, 0.0, 196.0, 0.0, 120.0, 0.0, 121.0, 87.0, 191.0, 0.0, 0.0, 0.0, 1.6558068803092222E9, 0.0, 2022-06-21 19:21:20.309
238.0, 95060.29278758679, 89570.77140459674, 99361.59543533271, 101535.34728710023, 80288.29309800781, 86435.33574763963, 86538.06436515623, 83722.39276437674, 112302.92019878868, 97135.8757777066, 52323.13154019494, 92913.67595358801, 105507.14051808603, 101631.28097430241, 89167.7471003231, -187201.0901213992, 0.0, 0.0, 0.0, 196.0, 17.0, 136.0, 0.0, 121.0, 87.0, 199.0, 0.0, 0.0, 0.0, 1.6558068803172896E9, 0.0, 2022-06-21 19:21:20.317
240.0, 95202.85221372274, 89581.72375937983, 93690.35436992101, 98740.73102959765, 80276.31256297977, 86420.31537536567, 84841.25403657604, 82871.8641843634, 111906.4673073849, 95869.06830895762, 52462.67348082942, 89934.18841769558, 105483.06768930766, 101506.13355709716, 88273.72202559972, -187352.43378310607, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 87.0, 207.0, 0.0, 0.0, 0.0, 1.6558068803261857E9, 0.0, 2022-06-21 19:21:20.326
242.0, 95045.56298799074, 89602.22030904535, 99570.62894947875, 101652.6939454906, 80284.15802528358, 86444.83523903314, 86646.67149146456, 83784.50826221803, 112199.76689812743, 96601.55732650249, 51451.18998899341, 91889.31785694574, 105511.29794255471, 101608.90687810266, 89041.68326159517, -187217.1386739181, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 87.0, 215.0, 0.0, 0.0, 0.0, 1.6558068803342884E9, 0.0, 2022-06-21 19:21:20.334
244.0, 95192.8162804623, 89541.58002633811, 93597.63933392041, 98670.77006945254, 80276.75959786888, 86420.60594804358, 84757.97143673556, 82813.39202086831, 112015.87909649362, 96418.92122255817, 53317.51594752264, 90988.76607284142, 105465.45451467688, 101533.42503707708, 88416.46026569132, -187297.98493361296, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 87.0, 223.0, 0.0, 0.0, 0.0, 1.6558068803412092E9, 0.0, 2022-06-21 19:21:20.341
246.0, 95052.51438051634, 89597.52644270974, 99586.09635664182, 101673.48106783403, 80281.00642931538, 86446.42221288946, 86691.24086990845, 83822.50622779205, 112069.16565527508, 96042.98723256437, 50632.4008861066, 90802.68780025099, 105510.33681754314, 101594.84763084026, 88882.1812131621, -187261.2610174729, 0.0, 0.0, 0.0, 196.0, 0.0, 120.0, 0.0, 121.0, 87.0, 231.0, 0.0, 0.0, 0.0, 1.655806880351256E9, 0.0, 2022-06-21 19:21:20.351
248.0, 95192.48100429548, 89519.00476443824, 93701.75375959322, 98707.71750303716, 80277.98894381392, 86415.8003229857, 84737.36312834777, 82789.29684034549, 112124.10624314622, 96961.46511572185, 54105.66080876122, 92060.33105377329, 105467.06384027765, 101550.92645298559, 88571.8048896557, -187250.8004010678, 0.0, 0.0, 0.0, 196.0, 17.0, 152.0, 0.0, 121.0, 87.0, 239.0, 0.0, 0.0, 0.0, 1.6558068803582137E9, 0.0, 2022-06-21 19:21:20.358
250.0, 95044.55715949026, 89601.19212880041, 99394.83247933775, 101593.75239536195, 80275.59730715721, 86451.09372748062, 86678.34391335773, 83834.53146630901, 111946.2757642598, 95493.51429861956, 49883.70685383164, 89725.53488320528, 105509.57685823165, 101569.7242700725, 88713.40319078007, -187339.44741957754, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 87.0, 247.0, 0.0, 0.0, 0.0, 1.65580688036546E9, 0.0, 2022-06-21 19:21:20.365
252.0, 95184.81435594731, 89497.81531069461, 94015.12521685663, 98855.52958912011, 80293.41164748809, 86421.56707305516, 84811.59327168384, 82819.06936395996, 112219.50348848147, 97462.59122640983, 54733.92364191099, 93059.29756871433, 105466.01330828827, 101567.95848226052, 88743.57804579474, -187225.85585425567, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 87.5, 127.0, 0.0, 0.0, 0.0, 1.655806880373436E9, 0.0, 2022-06-21 19:21:20.373
254.0, 95030.8778918836, 89656.40093760502, 99035.34937326306, 101427.20954742546, 80283.35336248319, 86457.68749209493, 86615.13318003812, 83805.60830898385, 111825.3975302455, 95018.04799056627, 49307.45653002936, 88774.73637756544, 105515.47771876786, 101549.78651401837, 88550.68249114543, -187419.33255426082, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 88.0, 7.0, 0.0, 0.0, 0.0, 1.6558068803823347E9, 0.0, 2022-06-21 19:21:20.382
0.0, 95195.5208415414, 89484.62778146598, 94496.33592323493, 99074.48727780429, 80278.95006882549, 86402.7916077127, 84903.36953441735, 82844.058614261, 112329.98816132406, 97879.6524262014, 55195.934199802185, 93920.71144827742, 105476.00453805979, 101599.7873663649, 88899.21324243704, -187181.91232465653, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 88.0, 15.0, 0.0, 0.0, 0.0, 1.655806880390382E9, 0.0, 2022-06-21 19:21:20.390
2.0, 95064.5843225222, 89671.08603371216, 98487.48576491902, 101157.84867499456, 80271.12695826613, 86448.97031175737, 86468.7069021114, 83735.35677616081, 111730.11204363251, 94616.61066014894, 48917.195071839706, 87934.64606221272, 105506.24644830781, 101521.53390902685, 88373.72373029277, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 88.0, 23.0, 0.0, 0.0, 0.0, 1.655806880397349E9, 0.0, 2022-06-21 19:21:20.397
4.0, 95174.73371919796, 89468.2216010358, 95121.60362262769, 99388.08225251225, 80294.90921436659, 86415.64386077451, 85091.01242911964, 82943.2333044092, 112396.81987724542, 98194.65556081005, 55458.522493663135, 94581.85369752094, 105485.23580851982, 101627.74939867848, 89042.4655726511, -187086.85035548813, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 88.0, 31.0, 0.0, 0.0, 0.0, 1.6558068804053788E9, 0.0, 2022-06-21 19:21:20.405
6.0, 95053.18493285, 89669.58846683365, 97819.48153012771, 100841.48208397414, 80266.85777507517, 86457.32986418366, 86270.93866717085, 83643.91578959416, 111649.22108044877, 94346.48982840656, 48747.83590410184, 87349.32093016159, 105505.86646865208, 101510.69331296603, 88242.80956301803, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 88.0, 0.0, 121.0, 88.0, 39.0, 0.0, 0.0, 0.0, 1.6558068804143918E9, 0.0, 2022-06-21 19:21:20.414
8.0, 95164.67543419308, 89479.39747326345, 95856.372518107, 99742.62562306234, 80284.15802528358, 86410.5923665276, 85295.41913216343, 83039.099936378, 112447.9383168147, 98398.25760105344, 55503.29303780712, 95043.19370307848, 105474.7975438592, 101616.70763691755, 89159.11932696335, -187015.28006974224, 0.0, 0.0, 0.0, 196.0, 17.0, 176.0, 0.0, 121.0, 88.0, 47.0, 0.0, 0.0, 0.0, 1.6558068804215891E9, 0.0, 2022-06-21 19:21:20.421
10.0, 95063.84671495519, 89672.87417326859, 97053.04021275524, 100462.48590498995, 80262.43212967302, 86448.0538902347, 86036.29005387904, 83520.69062241205, 111594.68282397781, 94207.70784708355, 48839.790980790975, 87030.11566759535, 105492.5001254678, 101494.1083185802, 88126.78165755054, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 88.0, 55.0, 0.0, 0.0, 0.0, 1.6558068804293852E9, 0.0, 2022-06-21 19:21:20.429
12.0, 95190.29053333886, 89432.83878956304, 96621.47273081217, 100123.67816253641, 80289.41068523058, 86416.35911659707, 85540.90834151607, 83169.36590306353, 112481.01889860856, 98450.51597958994, 55303.46844237667, 95224.3769436332, 105478.44087820541, 101631.81741616935, 89248.2133803622, -187034.3461077626, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 88.0, 63.0, 0.0, 0.0, 0.0, 1.6558068804374459E9, 0.0, 2022-06-21 19:21:20.437
14.0, 95078.39770059558, 89674.08116746916, 96269.49981087445, 100070.50336247723, 80270.32229546575, 86442.89063726553, 85808.41401915718, 83398.91831861953, 111578.45545750327, 94222.99644029098, 49151.44135373132, 86983.31111470594, 105493.21538129037, 101487.55925745479, 88062.3862817748, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 88.0, 71.0, 0.0, 0.0, 0.0, 1.6558068804453669E9, 0.0, 2022-06-21 19:21:20.445
16.0, 95095.20621242598, 89478.86103139652, 97397.07826341133, 100519.5275568399, 80289.88007186414, 86424.69631727891, 85806.73763832303, 83307.8573117086, 112480.72832593064, 98372.53074318537, 54913.92224000958, 95131.5501489103, 105491.82957313413, 101652.15750362368, 89312.96638404923, -187046.21488406838, 0.0, 0.0, 0.0, 196.0, 0.0, 80.0, 0.0, 121.0, 88.0, 79.0, 0.0, 0.0, 0.0, 1.6558068804534469E9, 0.0, 2022-06-21 19:21:20.453
18.0, 95103.07402647425, 89682.93245827347, 95511.06041801696, 99688.33323578039, 80266.05311227478, 86456.18992521643, 85554.65466435607, 83271.66983743547, 111610.32904509653, 94395.90953539724, 49663.98920583597, 87237.4951526517, 105489.41558473297, 101478.99853932842, 88038.20169427416, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 17.5, 64.0, 0.0, 121.0, 88.0, 87.0, 0.0, 0.0, 0.0, 1.6558068804615092E9, 0.0, 2022-06-21 19:21:20.461
20.0, 95103.81163404127, 89484.51602274372, 98116.37975172755, 100881.0670234045, 80287.95782184099, 86422.59525330011, 86048.89643775183, 83433.63057775862, 112455.2920407405, 98175.52246755631, 54362.907035697346, 94796.31868556961, 105496.18816330293, 101655.35380308078, 89328.52319819012, -187057.99425339632, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 88.0, 95.0, 0.0, 0.0, 0.0, 1.6558068804705813E9, 0.0, 2022-06-21 19:21:20.470
22.0, 95151.28673926434, 89616.77129468576, 94814.40124683395, 99333.32047859675, 80267.30480996428, 86440.99073898683, 85299.71066709884, 83129.82566712209, 111640.86152802248, 94700.83203325653, 50371.980711457814, 87753.2616559579, 105481.63717766252, 101479.87025736217, 88047.29885426747, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 88.0, 103.0, 0.0, 0.0, 0.0, 1.6558068804776163E9, 0.0, 2022-06-21 19:21:20.477
24.0, 95087.2936948888, 89532.86284600054, 98720.03331423203, 101198.08181501411, 80290.17064454206, 86433.48055284984, 86274.7608154727, 83562.15310837665, 112406.27466515002, 97853.76910612216, 53641.81740782469, 94208.57956511731, 105518.51755601377, 101657.81249497086, 89296.64961059685, -187162.15338255806, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 88.0, 111.0, 0.0, 0.0, 0.0, 1.6558068804855244E9, 0.0, 2022-06-21 19:21:20.485
26.0, 95155.04183233283, 89640.46414380839, 94241.25781551097, 99031.46016972783, 80266.2989814638, 86434.5981400726, 85068.75009164216, 83004.25356677218, 111717.12568010399, 95116.06039000278, 51170.921465268315, 88494.44550209588, 105475.55750317068, 101486.08404232074, 88112.20832016568, -187468.52874380694, 0.0, 0.0, 0.0, 196.0, 0.0, 72.0, 0.0, 121.0, 88.0, 119.0, 0.0, 0.0, 0.0, 1.6558068804935439E9, 0.0, 2022-06-21 19:21:20.493
28.0, 95055.97890090692, 89530.47120934383, 99191.05162513872, 101439.83828304271, 80273.92092632306, 86443.650596577, 86437.16859068497, 83662.1995165586, 112313.3137599604, 97405.41546409315, 52795.625066235676, 93383.71078773866, 105504.41360526248, 101654.41502981365, 89214.39519100133, -187221.22904315343, 0.0, 0.0, 0.0, 196.0, 17.5, 72.0, 0.0, 121.0, 88.0, 127.0, 0.0, 0.0, 0.0, 1.6558068805015306E9, 0.0, 2022-06-21 19:21:20.501
30.0, 95175.87365816518, 89565.49639290529, 93837.92058681496, 98822.18078639278, 80280.80526361529, 86446.06458497817, 84918.30049971348, 82916.00887966262, 111801.61527414505, 95609.18457617577, 52042.21481588064, 89420.16535045688, 105468.82962808963, 101508.39108328713, 88207.22558584518, -187400.46768194053, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 88.0, 135.0, 0.0, 0.0, 0.0, 1.6558068805095289E9, 0.0, 2022-06-21 19:21:20.509
32.0, 95052.00029039387, 89584.31656173666, 99501.07032073384, 101614.27129677193, 80290.64003117563, 86453.41830890397, 86609.5452439243, 83760.63659913976, 112205.84657261928, 96901.38362662598, 51935.61934657328, 92445.02692759359, 105517.86935542457, 101635.21488132655, 89120.27199510003, -187227.26401415636, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 88.0, 143.0, 0.0, 0.0, 0.0, 1.6558068805176456E9, 0.0, 2022-06-21 19:21:20.517
34.0, 95172.45384126352, 89563.41768067094, 93625.08727611152, 98696.34046510942, 80268.80237684278, 86427.80320975819, 84784.63706787075, 82824.45613437369, 111915.83268831167, 96142.00546050137, 52902.89108787669, 90462.67306359686, 105476.87625609354, 101524.6631532506, 88344.46529680077, -187348.81280050433, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 88.0, 151.0, 0.0, 0.0, 0.0, 1.6558068805255575E9, 0.0, 2022-06-21 19:21:20.525
36.0, 95057.00708115185, 89603.80728290169, 99611.28677264295, 101676.43149810213, 80280.29117349282, 86437.83914301863, 86672.28659061034, 83802.54611999347, 112092.07619334177, 96335.41510527315, 51052.65838535528, 91370.62327511588, 105516.12591935706, 101607.61047692425, 88970.73882469402, -187266.02193904185, 0.0, 0.0, 0.0, 196.0, 0.0, 96.0, 0.0, 121.0, 88.0, 159.0, 0.0, 0.0, 0.0, 1.655806880532555E9, 0.0, 2022-06-21 19:21:20.532
38.0, 95193.10685314023, 89526.15732266394, 93627.03187787914, 98684.40463357027, 80288.47191196345, 86437.61562557408, 84761.2571431705, 82809.65927954427, 112015.02973020432, 96695.97109508171, 53731.47025483492, 91516.42370419785, 105478.17265727195, 101537.87303422368, 88495.42897885192, -187294.22984054446, 0.0, 0.0, 0.0, 196.0, 17.0, 168.0, 0.0, 121.0, 88.0, 167.0, 0.0, 0.0, 0.0, 1.6558068805416143E9, 0.0, 2022-06-21 19:21:20.541
40.0, 95019.23263302239, 89601.01331484478, 99539.56002468587, 101658.95243393809, 80289.7459613974, 86456.43579440544, 86722.13098074567, 83844.9920827141, 111964.6712499465, 95778.6555026359, 50260.60196883702, 90292.93391620326, 105532.28623059824, 101600.16734602062, 88824.37960200067, -187312.46886402, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 88.0, 175.0, 0.0, 0.0, 0.0, 1.655806880549639E9, 0.0, 2022-06-21 19:21:20.549
42.0, 95173.1690970861, 89484.42661576589, 93839.23933973782, 98769.74359390064, 80278.45833044748, 86418.9966224428, 84766.3086374174, 82784.13358737632, 112128.26366761491, 97221.32649675924, 54455.040926342124, 92578.73506292523, 105471.645947891, 101551.14997043014, 88662.95530354444, -187245.3465754207, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 88.0, 183.0, 0.0, 0.0, 0.0, 1.6558068805578067E9, 0.0, 2022-06-21 19:21:20.557
44.0, 95019.12087430012, 89634.51857978328, 99259.64912887206, 101525.0654846508, 80267.68478962002, 86453.84299204862, 86656.08157588025, 83816.00187015557, 111836.43929200641, 95262.86664758524, 49615.15064420112, 89260.88681946836, 105510.49327975432, 101554.54743558734, 88633.09337295215, -187375.14315547267, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 88.0, 191.0, 0.0, 0.0, 0.0, 1.655806880565673E9, 0.0, 2022-06-21 19:21:20.565
46.0, 95192.39159731765, 89473.58601970506, 94231.2889374839, 98946.34472684201, 80267.37186519765, 86413.45338981789, 84840.58348424238, 82816.63302381433, 112230.00880837547, 97688.43325238625, 55021.456482584064, 93497.23529782717, 105472.36120371356, 101568.36081366072, 88816.95882284151, -187208.13092090262, 0.0, 0.0, 0.0, 196.0, 0.0, 88.0, 0.0, 121.0, 88.0, 199.0, 0.0, 0.0, 0.0, 1.6558068805736692E9, 0.0, 2022-06-21 19:21:20.573
48.0, 95021.60191793465, 89669.74492904484, 98803.74059721715, 101309.21468844589, 80270.61286814367, 86456.90518103901, 86561.39958636757, 83775.45580571363, 111717.48330801527, 94826.89587198447, 49130.07308603205, 88334.92110191836, 105509.71096869839, 101539.10238016873, 88461.4319755354, -187455.43062155612, 0.0, 0.0, 0.0, 196.0, 17.5, 48.0, 0.0, 121.0, 88.0, 207.0, 0.0, 0.0, 0.0, 1.6558068805817094E9, 0.0, 2022-06-21 19:21:20.581
50.0, 95157.34406201173, 89445.04284203563, 94788.60733373254, 99222.3664191206, 80286.3484962402, 86417.81197998667, 85004.44412284424, 82892.04780960653, 112318.38760595175, 98068.97170173786, 55381.49838227015, 94268.48224025754, 105487.09100330962, 101610.60561068126, 88980.17126085416, -187133.43139093296, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 88.0, 215.0, 0.0, 0.0, 0.0, 1.655806880588689E9, 0.0, 2022-06-21 19:21:20.588
52.0, 95055.24129333989, 89657.92085622798, 98190.45343285245, 101014.75280699167, 80263.86264131816, 86462.11313749709, 86385.93839239341, 83694.34132508533, 111644.63897283543, 94479.21448698218, 48816.63457353527, 87623.68859335048, 105512.77315768876, 101517.26472583589, 88310.80356965108, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 88.0, 223.0, 0.0, 0.0, 0.0, 1.6558068805977046E9, 0.0, 2022-06-21 19:21:20.597
54.0, 95144.58121592776, 89448.88734208196, 95468.01095819604, 99547.40548698968, 80284.6497636616, 86414.25805261827, 85179.16770925137, 82973.20699372375, 112381.15130438225, 98317.70191403652, 55515.31827632407, 94823.878386483, 105480.6984043954, 101622.29557303138, 89100.20012857916, -187084.59282929814, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 88.0, 231.0, 0.0, 0.0, 0.0, 1.655806880605729E9, 0.0, 2022-06-21 19:21:20.605
56.0, 95050.07804037072, 89682.59718210665, 97463.08296478784, 100660.63411958625, 80272.42335944455, 86461.93432354144, 86177.06134045856, 83597.96060299405, 111568.15130330937, 94258.69217618612, 48739.02931678645, 87111.16309299029, 105514.69540771192, 101505.75357744141, 88184.78443441207, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 96.0, 0.0, 121.0, 88.0, 239.0, 0.0, 0.0, 0.0, 1.6558068806128032E9, 0.0, 2022-06-21 19:21:20.612
58.0, 95147.57634968476, 89451.77071711668, 96240.88957797165, 99932.2354712767, 80289.45538871949, 86421.7011835219, 85433.48585766387, 83116.14639951545, 112427.37471191582, 98454.51694184744, 55423.094978701476, 95125.38106744064, 105485.52638119775, 101635.12547434872, 89224.02879286156, -187081.35182635213, 0.0, 0.0, 0.0, 196.0, 17.5, 48.0, 0.0, 121.0, 88.0, 247.0, 0.0, 0.0, 0.0, 1.6558068806207721E9, 0.0, 2022-06-21 19:21:20.620
60.0, 95058.10231663017, 89645.71680375538, 96695.5240601926, 100277.14523996654, 80263.88499306262, 86447.4056896455, 85933.80730555145, 83470.71212180998, 111539.42931168429, 94206.94788777208, 48962.16678168378, 86935.94776820515, 105493.55065745719, 101475.89164684912, 88093.83518622341, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 88.5, 127.0, 0.0, 0.0, 0.0, 1.655806880629766E9, 0.0, 2022-06-21 19:21:20.629
62.0, 95123.39176218412, 89448.39560370393, 97012.36003784658, 100321.28993526578, 80290.70708640899, 86427.60204405809, 85668.62620933368, 83243.10430802159, 112438.30471495447, 98450.71714529004, 55168.24038842206, 95201.8687369667, 105489.03560507722, 101635.21488132655, 89291.28519192759, -187043.9573578784, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 89.0, 7.0, 0.0, 0.0, 0.0, 1.65580688063777E9, 0.0, 2022-06-21 19:21:20.637
64.0, 95081.86222098616, 89618.96176564238, 95922.35486773908, 99885.85560153195, 80265.09198726321, 86457.21810546138, 85682.7748635739, 83346.1234982161, 111533.14847149236, 94290.92339169067, 49381.507859409794, 87059.552915043, 105490.95785510038, 101473.83528635923, 88043.38729898779, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 89.0, 15.0, 0.0, 0.0, 0.0, 1.6558068806447883E9, 0.0, 2022-06-21 19:21:20.644
66.0, 95082.15279366408, 89463.72890040028, 97768.58660800298, 100700.15200378324, 80285.5438334398, 86427.89261673602, 85918.58576757739, 83369.05638802724, 112416.06472922144, 98316.53962332483, 54720.914926638005, 95020.50668245634, 105496.47873598084, 101635.75132319347, 89326.5785964225, -187032.9379478619, 0.0, 0.0, 0.0, 196.0, 0.0, 112.0, 0.0, 121.0, 89.0, 23.0, 0.0, 0.0, 0.0, 1.655806880653822E9, 0.0, 2022-06-21 19:21:20.653
68.0, 95103.0516747298, 89623.58857674463, 95168.20700981701, 99503.35019866827, 80257.87237380414, 86438.33088139664, 85411.73761030885, 83191.00239169627, 111555.81314037004, 94531.09288586293, 50007.53551811403, 87447.4450883204, 105487.87331436556, 101477.32215849427, 88035.6312436618, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 17.0, 168.0, 0.0, 121.0, 89.0, 31.0, 0.0, 0.0, 0.0, 1.6558068806617455E9, 0.0, 2022-06-21 19:21:20.661
70.0, 95084.63383729862, 89477.20700230682, 98422.59865076527, 101036.07637120204, 80295.33389751124, 86431.15597142649, 86160.25282862817, 83495.32139245527, 112375.76453396853, 98043.11073340307, 54065.27120653048, 94548.39313607135, 105501.5972854611, 101647.55304426588, 89314.08397127199, -187086.87270723257, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 89.0, 38.0, 0.0, 0.0, 0.0, 1.6558068806689599E9, 0.0, 2022-06-21 19:21:20.668
72.0, 95124.86697731818, 89594.37484674154, 94514.84316764394, 99175.74068018683, 80276.60313565769, 86441.59423608711, 85193.24930825822, 83067.71016928079, 111608.49620205119, 94885.36803547955, 50740.29275659237, 88077.25019183758, 105484.60995967507, 101477.34451023872, 88078.36777906034, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 89.0, 46.0, 0.0, 0.0, 0.0, 1.655806880676896E9, 0.0, 2022-06-21 19:21:20.676
