Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
76.0, 96508.39525561276, 91673.60117120757, 101295.3119033947, 102447.09729517667, 81276.77664479932, 87202.15704466785, 86433.03351796074, 83927.64883370983, 114918.20841052633, 98125.25339427631, 51869.50288647448, 92664.65516861144, 108527.95642947633, 106183.12432564788, 89227.20274057421, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 80.0, 0.0, 123.0, 50.0, 33.0, 0.0, 0.0, 0.0, 1.6558070017484756E9, 0.0, 2022-06-21 19:23:21.748
78.0, 96805.0476080236, 91813.09840835315, 94136.22696831549, 99559.54248422892, 81409.18837895256, 87356.45113664283, 84709.33404080082, 82867.10326279441, 114464.37859110578, 96846.86772189949, 52788.02547312087, 90063.73912855853, 108644.6995907664, 106190.50040131813, 88563.33357850714, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 17.0, 168.0, 0.0, 123.0, 50.0, 41.0, 0.0, 0.0, 0.0, 1.6558070017574089E9, 0.0, 2022-06-21 19:23:21.757
80.0, 96490.53621179298, 91694.00831389528, 101500.36680702768, 102526.04365659281, 81284.7338658254, 87201.97823071221, 86543.40643208104, 84021.14618076637, 114782.57802517153, 97419.85469101128, 50614.18421437553, 91418.90304313935, 108564.05449677164, 106183.0125669256, 89118.79677996598, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 50.0, 49.0, 0.0, 0.0, 0.0, 1.6558070017653396E9, 0.0, 2022-06-21 19:23:21.765
82.0, 96817.29636398511, 91785.47165220638, 94097.71491261899, 99551.92053936966, 81422.6664808591, 87370.39862518295, 84680.79086313139, 82822.3997738838, 114600.79128751652, 97572.33829168539, 54006.03908372392, 91334.23463514265, 108629.50040453678, 106201.05042470104, 88705.04363835379, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 50.0, 57.0, 0.0, 0.0, 0.0, 1.655807001773316E9, 0.0, 2022-06-21 19:23:21.773
84.0, 96497.3758455963, 91709.52042454726, 101459.06078327427, 102507.15643252808, 81282.16341521304, 87201.57589931201, 86569.60267658267, 84066.29670456609, 114645.89710782733, 96698.51919394961, 49458.04023242477, 90153.16845812422, 108599.41495649994, 106204.8725730029, 88989.33547608084, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 50.0, 65.0, 0.0, 0.0, 0.0, 1.655807001781325E9, 0.0, 2022-06-21 19:23:21.781
86.0, 96833.23315778174, 91770.5630386547, 94305.6531912867, 99642.69097360266, 81428.9249693066, 87374.19842174035, 84701.53328198592, 82814.17433192425, 114740.37793163992, 98279.36867229566, 55078.96752106756, 92564.22878077374, 108609.67440720492, 106180.21859886868, 88844.1161923547, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 72.0, 0.0, 123.0, 50.0, 73.0, 0.0, 0.0, 0.0, 1.655807001789342E9, 0.0, 2022-06-21 19:23:21.789
88.0, 96485.64117975727, 91729.07820094565, 101153.80300924815, 102375.95169257543, 81272.99919998637, 87194.26687887513, 86507.88951014155, 84054.00324511567, 114504.87995205879, 96000.7647872883, 48456.547970360276, 88913.92069028864, 108623.53248876722, 106213.99208474066, 88836.78482017337, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 17.0, 168.0, 0.0, 123.0, 50.0, 81.0, 0.0, 0.0, 0.0, 1.655807001797582E9, 0.0, 2022-06-21 19:23:21.797
90.0, 96821.14086403142, 91743.38331739705, 94740.55108315362, 99830.49033051614, 81424.83460007126, 87369.3257414491, 84771.80716655341, 82834.17914321175, 114867.64876456842, 98896.36622623996, 55920.622458532154, 93669.74606153322, 108575.45388644385, 106183.05727041452, 88974.82919392934, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 50.0, 89.0, 0.0, 0.0, 0.0, 1.6558070018043108E9, 0.0, 2022-06-21 19:23:21.804
92.0, 96493.35253159434, 91759.4095181715, 100624.15607263519, 102150.53434974366, 81262.65034230356, 87193.41751258583, 86386.60894472706, 83993.00533449714, 114365.11449397975, 95385.28715196696, 47676.24857142551, 87819.15459861215, 108647.18063440092, 106203.37500612439, 88682.71424564294, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 50.0, 97.0, 0.0, 0.0, 0.0, 1.6558070018134277E9, 0.0, 2022-06-21 19:23:21.813
94.0, 96808.66859062537, 91722.19386365342, 95399.45815795162, 100091.29048482067, 81400.82882652627, 87343.2636074142, 84899.7932553045, 82891.48901599515, 114966.01879191623, 99419.17352904959, 56511.31200925255, 94607.93818330028, 108539.95931624882, 106171.05438364201, 89089.27012554051, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 50.0, 105.0, 0.0, 0.0, 0.0, 1.6558070018213496E9, 0.0, 2022-06-21 19:23:21.821
96.0, 96521.40397088576, 91761.1082507501, 99900.831270317, 101859.40287821328, 81278.94476401148, 87210.1366174384, 86245.97176861427, 83913.8578073809, 114249.77949259037, 94914.78293118274, 47229.66071720848, 86953.62799806929, 108682.94342552942, 106208.65001781583, 88546.07803178765, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 72.0, 0.0, 123.0, 50.0, 113.0, 0.0, 0.0, 0.0, 1.6558070018293962E9, 0.0, 2022-06-21 19:23:21.829
98.0, 96764.47919183722, 91689.82853768213, 96230.54072028885, 100447.957271094, 81411.49060863144, 87349.94677900634, 85128.85393248248, 83028.594616484, 115069.9097001445, 99785.74213811662, 56783.802125907205, 95306.45254927309, 108539.08759821506, 106176.82113371148, 89226.04044986254, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 17.5, 72.0, 0.0, 123.0, 50.0, 121.0, 0.0, 0.0, 0.0, 1.6558070018364124E9, 0.0, 2022-06-21 19:23:21.836
100.0, 96526.70133432167, 91798.8156436462, 99036.55636746364, 101513.7107984675, 81285.51617688134, 87227.45921939125, 86025.4494578182, 83785.51409071853, 114166.96627938346, 94597.34345642847, 47081.1110235585, 86389.87229941753, 108710.2572572538, 106227.82781455849, 88456.60399873304, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 50.0, 129.0, 0.0, 0.0, 0.0, 1.6558070018454392E9, 0.0, 2022-06-21 19:23:21.845
102.0, 96732.51619726613, 91681.67015095594, 97162.02731871931, 100815.73287436162, 81389.13886417614, 87324.48814207174, 85338.87092338454, 83157.49712675776, 115130.88525901859, 99993.32278887306, 56744.53011089923, 95730.64395554591, 108520.62505729498, 106160.81728468149, 89308.76425609163, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 50.0, 137.0, 0.0, 0.0, 0.0, 1.6558070018534732E9, 0.0, 2022-06-21 19:23:21.853
104.0, 96587.92276238475, 91825.72714397039, 98076.3477774081, 101121.19181408786, 81299.01663053235, 87247.66519637886, 85795.4053038842, 83649.05669081888, 114128.72244462043, 94489.78686210953, 47329.79653236825, 86150.95450293476, 108725.25527778332, 106224.58681161248, 88371.82383201407, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 50.0, 145.0, 0.0, 0.0, 0.0, 1.6558070018605127E9, 0.0, 2022-06-21 19:23:21.860
106.0, 96694.11590029192, 91658.93842684489, 98127.19799604392, 101196.69600685788, 81367.43532031005, 87293.01688587868, 85584.80716762629, 83311.34418384364, 115174.7840851288, 100025.59870786652, 56412.83022318247, 95832.94788991785, 108513.04781592463, 106160.03497362554, 89376.53474528012, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 80.0, 0.0, 123.0, 50.0, 153.0, 0.0, 0.0, 0.0, 1.655807001869524E9, 0.0, 2022-06-21 19:23:21.869
108.0, 96625.89837621432, 91863.16631593303, 97093.78744289726, 100727.73405644108, 81319.80375287578, 87279.04704559411, 85550.02785325384, 83494.31556395478, 114116.31722644773, 94567.54858106954, 47894.6027630094, 86238.97567259976, 108729.23388829637, 106219.53531736557, 88329.17670359334, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 17.0, 192.0, 0.0, 123.0, 50.0, 161.0, 0.0, 0.0, 0.0, 1.6558070018775103E9, 0.0, 2022-06-21 19:23:21.877
110.0, 96650.37353639287, 91674.0929095856, 99050.99559438176, 101582.95650279004, 81355.11950911516, 87285.70786544179, 85827.0553740329, 83482.46913939348, 115191.07850683673, 99875.05970896003, 55763.57910198917, 95600.26623013809, 108517.49581307123, 106165.66761322829, 89411.58228058604, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 50.0, 169.0, 0.0, 0.0, 0.0, 1.6558070018845E9, 0.0, 2022-06-21 19:23:21.884
112.0, 96673.4628884152, 91854.40443210656, 96139.92674826703, 100350.61542399114, 81333.48302048242, 87293.50862425669, 85291.08289373909, 83318.22852113587, 114164.95462238249, 94831.45562785336, 48701.07605470134, 86659.07670963726, 108737.63814421155, 106220.85407028843, 88327.7014884593, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 50.0, 177.0, 0.0, 0.0, 0.0, 1.6558070018925207E9, 0.0, 2022-06-21 19:23:21.892
114.0, 96608.1510911168, 91661.30771175715, 99892.78464231308, 101910.02957940455, 81322.86594186616, 87252.18024875883, 86048.53880984054, 83630.70590862106, 115156.0756750197, 99537.97305082955, 54832.65129717008, 95066.46186905645, 108514.43362408086, 106168.03689814055, 89392.4491873323, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 50.0, 185.0, 0.0, 0.0, 0.0, 1.6558070019026875E9, 0.0, 2022-06-21 19:23:21.902
116.0, 96718.09932209246, 91844.86023722414, 95313.29218307641, 100020.14488221942, 81361.08742488474, 87316.82149372358, 85082.40700750436, 83160.1793360924, 114223.22562017747, 95272.9919878235, 49753.41853540165, 87389.5764219256, 108724.16004230501, 106210.28169516107, 88354.65769227239, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 80.0, 0.0, 123.0, 50.0, 193.0, 0.0, 0.0, 0.0, 1.6558070019096036E9, 0.0, 2022-06-21 19:23:21.909
118.0, 96562.06179404997, 91681.64779921148, 100608.93453466112, 102183.34671060405, 81300.22362473293, 87222.65359433337, 86248.07283259307, 83766.71627363161, 115080.92911016097, 99052.06847811562, 53716.941620938975, 94253.61833019476, 108526.30240038663, 106170.27207258607, 89354.00418686918, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 17.0, 208.0, 0.0, 123.0, 50.0, 201.0, 0.0, 0.0, 0.0, 1.655807001916554E9, 0.0, 2022-06-21 19:23:21.916
120.0, 96762.13225866942, 91853.06332743923, 94667.01384389566, 99756.77427730254, 81361.44505279601, 87326.67861302837, 84866.62326653281, 83001.839578371, 114309.0339671414, 95843.94494818985, 50962.55850345594, 88355.9540934508, 108711.39719622102, 106210.72873005018, 88413.28631797867, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 50.0, 209.0, 0.0, 0.0, 0.0, 1.655807001924581E9, 0.0, 2022-06-21 19:23:21.924
122.0, 96544.96270954165, 91700.66913374295, 101140.3696108305, 102392.08965207216, 81276.10609246565, 87203.52050107962, 86391.83925292961, 83887.25923147908, 114989.10814393856, 98442.75992426396, 52493.22831549982, 93210.01538157646, 108546.35191516303, 106166.27111032857, 89270.09573818395, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 50.0, 217.0, 0.0, 0.0, 0.0, 1.6558070019335828E9, 0.0, 2022-06-21 19:23:21.933
124.0, 96772.61522681895, 91827.24706259335, 94252.36663250526, 99600.66969402668, 81378.90176521562, 87338.34622363404, 84739.06186092638, 82896.04877186404, 114424.21250631959, 96524.04147673148, 52271.431955269814, 89532.90754948945, 108680.99882376181, 106187.52761930558, 88511.85751102657, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 50.0, 225.0, 0.0, 0.0, 0.0, 1.6558070019406135E9, 0.0, 2022-06-21 19:23:21.940
126.0, 96495.38654033978, 91703.28428784422, 101439.03362024232, 102507.60346741718, 81263.00797021485, 87190.24356487318, 86496.31130651371, 83978.54375583456, 114857.14344467444, 97754.88498865187, 51247.878521427934, 92023.16010274412, 108573.5763399096, 106173.02133715407, 89164.1484694658, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 96.0, 0.0, 123.0, 50.0, 233.0, 0.0, 0.0, 0.0, 1.6558070019486268E9, 0.0, 2022-06-21 19:23:21.948
128.0, 96814.5470994171, 91828.43170504949, 94076.12312747516, 99539.18004503012, 81389.78706476535, 87350.32675866208, 84675.06881655083, 82825.12668670734, 114559.48526376311, 97245.3546220487, 53521.050932532664, 90769.83073590169, 108657.19421591691, 106185.09127915994, 88630.45586710643, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 17.5, 112.0, 0.0, 123.0, 50.0, 241.0, 0.0, 0.0, 0.0, 1.6558070019576821E9, 0.0, 2022-06-21 19:23:21.957
130.0, 96490.20093562616, 91749.44064014443, 101491.13553656764, 102517.81821463325, 81255.36367361114, 87182.19693686927, 86545.99923443786, 84035.80892512905, 114718.92025696281, 97021.65836353999, 50024.94752704472, 90730.22344472689, 108592.57532269662, 106180.21859886868, 89031.46851437908, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 50.0, 249.0, 0.0, 0.0, 0.0, 1.6558070019646072E9, 0.0, 2022-06-21 19:23:21.964
132.0, 96818.63746865244, 91802.3695710146, 94154.42128830211, 99576.5521617594, 81402.48285561596, 87347.26456967171, 84658.0367872759, 82792.38138108033, 114686.59963448044, 97948.98753750176, 54645.5001408458, 91999.04257047684, 108633.56842202765, 106190.74627050714, 88763.47109835997, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 50.5, 129.0, 0.0, 0.0, 0.0, 1.655807001972614E9, 0.0, 2022-06-21 19:23:21.972
134.0, 96485.88704894627, 91743.49507611932, 101309.75113031283, 102434.35680083714, 81252.99438869886, 87177.77129146711, 86534.66689999902, 84055.88079164992, 114576.5396447825, 96294.06437803083, 48900.65478094277, 89452.19540026133, 108627.64520974699, 106189.40516583982, 88886.15982367515, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 51.0, 9.0, 0.0, 0.0, 0.0, 1.6558070019806304E9, 0.0, 2022-06-21 19:23:21.980
136.0, 96829.09808505751, 91788.93617259696, 94502.77322563807, 99717.25639310556, 81395.33029739026, 87346.32579640458, 84711.7927326909, 82803.8925294748, 114826.92388617086, 98616.74590310406, 55609.64263792547, 93190.56936390036, 108600.95722686735, 106175.27886334407, 88897.42510288062, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 88.0, 0.0, 123.0, 51.0, 17.0, 0.0, 0.0, 0.0, 1.6558070019896402E9, 0.0, 2022-06-21 19:23:21.989
138.0, 96495.87827871779, 91777.82735560267, 100875.23321810165, 102257.50979870676, 81248.54639155226, 87181.14640487987, 86444.9022942665, 84022.77785811161, 114449.04529440944, 95635.51493114412, 48026.23218610671, 88284.7861391051, 108655.65194554949, 106203.08443344646, 88735.442010813, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 17.5, 96.0, 0.0, 123.0, 51.0, 25.0, 0.0, 0.0, 0.0, 1.6558070019966934E9, 0.0, 2022-06-21 19:23:21.996
140.0, 96822.66078265439, 91777.22385850237, 95066.17129637854, 99960.97981464623, 81400.15827419261, 87346.3704998935, 84841.63401623178, 82869.24903026212, 114954.23942258829, 99187.1624216035, 56299.328064838424, 94206.8808325387, 108577.91257833393, 106168.72980221866, 89035.13420046977, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 51.0, 33.0, 0.0, 0.0, 0.0, 1.6558070020046732E9, 0.0, 2022-06-21 19:23:22.004
142.0, 96516.03955221648, 91821.72618171289, 100249.33966986414, 101996.97786533569, 81254.33549336619, 87192.4787393187, 86317.76557180472, 83965.40093009484, 114325.14957489367, 95095.697950804, 47401.43387334751, 87310.18302562035, 108690.09598375512, 106212.31570390651, 88607.165349384, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 51.0, 41.0, 0.0, 0.0, 0.0, 1.6558070020136523E9, 0.0, 2022-06-21 19:23:22.013
144.0, 96791.65891309487, 91748.70303257741, 95827.73993345976, 100270.46206837441, 81396.13496019065, 87329.47258108528, 85023.91249226482, 82967.46259539874, 115054.26347902579, 99635.76193282151, 56717.41744487494, 95025.24525228087, 108558.93594729138, 106170.58499700845, 89162.96382700966, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 51.0, 49.0, 0.0, 0.0, 0.0, 1.6558070020207005E9, 0.0, 2022-06-21 19:23:22.020
146.0, 96541.94522404019, 91814.48421650937, 99428.717723932, 101658.05836415988, 81256.83888874519, 87199.25131788866, 86119.28208104159, 83851.13881243931, 114229.43940513604, 94714.33248690754, 47117.432608298375, 86600.51513916434, 108719.98026609186, 106206.45954685922, 88481.81676647863, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 80.0, 0.0, 123.0, 51.0, 57.0, 0.0, 0.0, 0.0, 1.6558070020297823E9, 0.0, 2022-06-21 19:23:22.029
148.0, 96773.59870357499, 91716.09183741712, 96704.66592367482, 100623.7984447239, 81376.48777681444, 87311.6135372655, 85224.09471560654, 83085.92684101187, 115137.83665154417, 99917.0362850471, 56819.25199261332, 95563.94464539822, 108533.63377256796, 106184.46543031519, 89255.85767696593, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 17.5, 96.0, 0.0, 123.0, 51.0, 65.0, 0.0, 0.0, 0.0, 1.6558070020367568E9, 0.0, 2022-06-21 19:23:22.036
150.0, 96577.26098027956, 91855.83494375169, 98503.04257905991, 101287.86877249107, 81274.47441512042, 87217.53504485311, 85894.20001437665, 83712.02155494948, 114174.0517823758, 94509.5011007191, 47172.19438221388, 86205.73862859471, 108726.97636210638, 106219.98235225468, 88388.74410256674, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 51.0, 73.0, 0.0, 0.0, 0.0, 1.6558070020458255E9, 0.0, 2022-06-21 19:23:22.045
152.0, 96731.73388621019, 91719.57870955214, 97667.64613004282, 101010.75184473419, 81356.37120680466, 87285.97608637526, 85451.38960497256, 83228.46391540336, 115179.03091657531, 100031.67838235837, 56617.4604436708, 95831.96441316181, 108515.6629700259, 106160.03497362554, 89328.34438423449, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 51.0, 81.0, 0.0, 0.0, 0.0, 1.6558070020527928E9, 0.0, 2022-06-21 19:23:22.052
154.0, 96643.60095782293, 91870.3859293921, 97516.10130263583, 100886.27497986257, 81290.03122926131, 87237.83042881852, 85643.30168286583, 83550.70901521553, 114134.86917434564, 94504.06962681648, 47584.27114299192, 86156.07305241503, 108737.74990293384, 106220.16116621032, 88325.6004244805, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 51.0, 89.0, 0.0, 0.0, 0.0, 1.6558070020608473E9, 0.0, 2022-06-21 19:23:22.060
156.0, 96679.27434197359, 91672.394177007, 98623.67494388521, 101402.33205584671, 81346.51408749988, 87271.4474524793, 85712.14505578818, 83400.57234770923, 115205.16010584356, 99971.7980589626, 56091.61330361525, 95761.17643847186, 108519.55217356113, 106166.69579347322, 89380.78157672663, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 72.0, 0.0, 123.0, 51.0, 97.0, 0.0, 0.0, 0.0, 1.6558070020688438E9, 0.0, 2022-06-21 19:23:22.068
158.0, 96663.67282434378, 91862.2275426659, 96548.0919537654, 100504.86481247722, 81306.99620330289, 87253.25313249268, 85393.09625543312, 83382.42273121151, 114148.92842160803, 94689.20912613979, 48293.06731141416, 86444.56701809967, 108743.42724602549, 106215.57905859698, 88311.56352896256, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 17.5, 96.0, 0.0, 123.0, 51.0, 105.0, 0.0, 0.0, 0.0, 1.6558070020768256E9, 0.0, 2022-06-21 19:23:22.076
160.0, 96622.72442850166, 91684.53117424622, 99519.91284130965, 101753.67912693968, 81317.25565400788, 87239.08212650802, 85934.56726486293, 83553.74885246145, 115172.30304149426, 99714.82005295993, 55300.02627373055, 95371.2055529601, 108513.29368511363, 106162.31485155999, 89383.24026861672, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 51.0, 113.0, 0.0, 0.0, 0.0, 1.655807002084854E9, 0.0, 2022-06-21 19:23:22.084
162.0, 96717.80874941454, 91895.46458667095, 95664.50514370266, 100151.32727042762, 81331.29254952581, 87282.95860087378, 85153.84318278352, 83221.17724671093, 114199.82334373276, 95064.36080507765, 49285.17184080742, 87052.4450603062, 108729.14448131854, 106211.93572425077, 88318.82784591053, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 51.0, 121.0, 0.0, 0.0, 0.0, 1.6558070020928793E9, 0.0, 2022-06-21 19:23:22.092
164.0, 96609.1569196173, 91707.151139635, 100299.18405999948, 102060.59093005549, 81293.60750837416, 87215.54573959658, 86143.55607552006, 83702.43265657815, 115140.6306196011, 99303.07856834872, 54281.43492715775, 94679.55317253509, 108526.99530446474, 106183.50430530362, 89360.06150961656, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 51.0, 129.0, 0.0, 0.0, 0.0, 1.6558070021009152E9, 0.0, 2022-06-21 19:23:22.100
166.0, 96755.60554928846, 91857.82424900822, 94936.17355062647, 99868.51064783463, 81364.88722144214, 87306.24911859621, 84975.76683470808, 83080.89769850942, 114280.04375458286, 95575.0534623925, 50431.23518600884, 87912.51783520197, 108726.64108593954, 106207.2195061707, 88376.47299486077, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 72.0, 0.0, 123.0, 51.0, 137.0, 0.0, 0.0, 0.0, 1.655807002108864E9, 0.0, 2022-06-21 19:23:22.108
168.0, 96568.83437261992, 91700.98205816532, 100917.63447733337, 102310.7516539993, 81286.76787457084, 87199.05015218856, 86331.75776383374, 83844.20977165816, 115053.23529878084, 98745.58135814445, 53105.01791298603, 93739.61761470052, 108552.49864488824, 106176.88818894485, 89310.35122994796, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 17.5, 88.0, 0.0, 123.0, 51.0, 145.0, 0.0, 0.0, 0.0, 1.655807002116854E9, 0.0, 2022-06-21 19:23:22.116
170.0, 96792.08359623952, 91854.24796989537, 94402.32448605592, 99663.36633722382, 81374.18554713554, 87323.19174089334, 84795.52236742049, 82952.57633359151, 114389.74611636951, 96229.2666708549, 51701.5518786373, 89008.5579763124, 108711.33014098766, 106201.81038401251, 88459.91205691244, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 51.0, 153.0, 0.0, 0.0, 0.0, 1.6558070021249056E9, 0.0, 2022-06-21 19:23:22.124
172.0, 96536.55845362645, 91709.0957414026, 101325.24088922035, 102464.8892837631, 81277.06721747723, 87182.82278571402, 86470.5620969012, 83955.70027300123, 114938.57084972512, 98086.56252462418, 51844.5359879179, 92598.31519106808, 108575.78916261067, 106177.69285174523, 89212.18236830024, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 51.0, 161.0, 0.0, 0.0, 0.0, 1.655807002131892E9, 0.0, 2022-06-21 19:23:22.131
174.0, 96825.43239896685, 91855.83494375169, 94114.65753491611, 99555.54152197142, 81400.5159021039, 87340.33552889056, 84715.19019784812, 82874.25582102011, 114511.07138527291, 96922.5730803696, 52983.11149872679, 90213.85344432038, 108699.7519373598, 106203.44206135775, 88579.00215137031, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 51.0, 169.0, 0.0, 0.0, 0.0, 1.6558070021408532E9, 0.0, 2022-06-21 19:23:22.140
176.0, 96515.61486907183, 91734.53202659274, 101493.28130403535, 102525.5519182148, 81258.1352899236, 87168.36120705142, 86532.87876044259, 84023.00137555617, 114797.08430732302, 97356.71101292504, 50584.232876805414, 91332.84882698642, 108609.67440720492, 106190.67921527378, 89093.31579128692, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 88.0, 0.0, 123.0, 51.0, 177.0, 0.0, 0.0, 0.0, 1.655807002149028E9, 0.0, 2022-06-21 19:23:22.149
178.0, 96850.48870450124, 91819.02162063381, 94076.72662457546, 99543.15865554317, 81394.99502122344, 87340.89432250195, 84657.92502855361, 82814.42020111326, 114638.61043913489, 97631.57041449194, 54178.214571263146, 91455.40344183486, 108677.06491673767, 106189.85220072893, 88698.91926037303, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 17.5, 64.0, 0.0, 123.0, 51.0, 185.0, 0.0, 0.0, 0.0, 1.6558070021560488E9, 0.0, 2022-06-21 19:23:22.156
180.0, 96501.39915959825, 91751.27348318977, 101413.35146586318, 102480.55785662626, 81246.04299617327, 87159.80048892504, 86535.33745233268, 84055.72432943873, 114660.04576206753, 96616.44358830972, 49411.12392081308, 90031.66437526517, 108648.03000069023, 106210.79578528355, 88951.53867620691, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 51.0, 193.0, 0.0, 0.0, 0.0, 1.6558070021639876E9, 0.0, 2022-06-21 19:23:22.163
182.0, 96819.03980005263, 91792.0654168207, 94303.82034824138, 99641.26046195751, 81396.26907065739, 87333.1159154315, 84677.12517704073, 82801.50089281809, 114769.1893302428, 98327.8049025303, 55233.57453746493, 92678.42384319591, 108640.92214595345, 106184.13015414837, 88826.83829389076, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 51.0, 201.0, 0.0, 0.0, 0.0, 1.6558070021729767E9, 0.0, 2022-06-21 19:23:22.172
184.0, 96496.95116245165, 91770.09365202114, 101099.73413941076, 102350.44835215191, 81245.84183047317, 87162.03566337058, 86486.49889069783, 84049.35408226897, 114509.9314463057, 95939.20808305837, 48436.23023465041, 88816.98117458596, 108678.62953884955, 106196.96005546571, 88804.97828781347, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 51.0, 209.0, 0.0, 0.0, 0.0, 1.6558070021809995E9, 0.0, 2022-06-21 19:23:22.180
186.0, 96850.80162892361, 91780.93424808196, 94771.73176666877, 99845.64481325685, 81413.8151900548, 87335.59695906604, 84795.52236742049, 82848.5066114076, 114908.79832611064, 98952.22323563376, 56063.606567812756, 93775.00042617327, 108626.14764286848, 106179.43628781276, 88978.78545269794, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 88.0, 0.0, 123.0, 51.0, 217.0, 0.0, 0.0, 0.0, 1.6558070021880057E9, 0.0, 2022-06-21 19:23:22.188
